CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
06-08-0094-46,06-012,SANTA ROSA,CHIQUIMULILLA,"COLEGIO MIXTO BILING܅ ""LICENCIADO OSMIN PINEDA MELGAR""",COLONIA VISTA HERMOSA,78851774.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,MAŔ DEL ROSARIO GUERRERO MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO MIXTO BILING LICENCIADO OSMIN PINEDA MELGAR,COLONIA VISTA HERMOSA,78851774,MAR DEL ROSARIO GUERRERO MARTEZ,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-0095-46,06-012,SANTA ROSA,CHIQUIMULILLA,"COLEGIO MIXTO BILING܅ ""LICENCIADO OSMIN PINEDA MELGAR""",COLONIA VISTA HERMOSA,78851774.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,MAŔ DEL ROSARIO GUERRERO MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO MIXTO BILING LICENCIADO OSMIN PINEDA MELGAR,COLONIA VISTA HERMOSA,78851774,MAR DEL ROSARIO GUERRERO MARTEZ,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
06-08-0096-46,06-012,SANTA ROSA,CHIQUIMULILLA,COLEGIO PARTICULAR MIXTO CENTRO INTREGRAL SISTEMTICO CIS,"3RA. AVENIDA 4-65 ZONA 2, BARRIO SANTIAGO",78851000.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,IRACEMA HIGINIA MORALES ORT͚,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO CENTRO INTEGRAL SISTEMATICO CIS,"3RA. AVENIDA 4-65 ZONA 2, BARRIO SANTIAGO",78851000,IRACEMA HIGINIA MORALES ORT,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,DOBLE,SEMIPRESENCIAL
06-08-0257-46,06-012,SANTA ROSA,CHIQUIMULILLA,'ESCUELA NORMAL PARTICULAR DEL SUR',BARRIO SAN SEBASTIAN,78849706.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,LISANDRO ABENAMAR FLORES CARBAJAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,ESCUELA NORMAL PARTICULAR DEL SUR,BARRIO SAN SEBASTIAN,78849706,LISANDRO ABENAMAR FLORES CARBAJAL,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-0449-46,06-012,SANTA ROSA,CHIQUIMULILLA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,BARRIO SANTIAGO,78851585.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,BLANCA MAGNOLIA ALVIZURES GRAJEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,BARRIO SANTIAGO,78851585,BLANCA MAGNOLIA ALVIZURES GRAJEDA,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-0471-46,06-012,SANTA ROSA,CHIQUIMULILLA,COLEGIO TECNICO DE COMPUTACION C.T.S.,COLONIA VISTA HERMOSA,78851522.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,LUIS ESTUARDO GUDIEL ROBLEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO TECNICO DE COMPUTACION C.T.S.,COLONIA VISTA HERMOSA,78851522,LUIS ESTUARDO GUDIEL ROBLEDO,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-1156-46,06-012,SANTA ROSA,CHIQUIMULILLA,"COLEGIO PARTICULAR MIXTO ""CENTRO INTEGRAL SISTEMTICO CIS""",BARRIO SANTIAGO,78849174.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,SULYVAN CAROLO GODOY ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO CENTRO INTEGRAL SISTEMATICO CIS,BARRIO SANTIAGO,78849174,SULYVAN CAROLO GODOY ESTRADA,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-1683-46,06-012,SANTA ROSA,CHIQUIMULILLA,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA,"AVENIDA DE INGRESO, BARRIO SANTIAGO",78849776.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,MIGUEL ANGEL RODRIGUEZ CRISTALES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO DIVERSIFICADO POR COOPERATIVA,"AVENIDA DE INGRESO, BARRIO SANTIAGO",78849776,MIGUEL ANGEL RODRIGUEZ CRISTALES,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-08-1800-46,06-012,SANTA ROSA,CHIQUIMULILLA,COLEGIO PARTICULAR MIXTO 'CENTRO INTEGRAL SISTEMATICO -CIS-',3RA. AVENIDA 4-65 ZONA 2 CHIQUIMULILLA,78849174.0,SIRIA ILEANA GONZALEZ REYES DE SIERRA,IRACEMA HIGINIA MORALES ORT͚,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO CENTRO INTEGRAL SISTEMATICO CIS,3RA. AVENIDA 4-65 ZONA 2 CHIQUIMULILLA,78849174,IRACEMA HIGINIA MORALES ORT,SIRIA ILEANA GONZALEZ REYES DE SIERRA,CHIQUIMULILLA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
06-09-0027-46,06-032,SANTA ROSA,TAXISCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LA CANDELARIA,48165193.0,MARCO ANTONIO CARBAJAL FALLAS,CLAUDIA MARINA GOMEZ MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LA CANDELARIA,48165193,CLAUDIA MARINA GOMEZ MORALES,MARCO ANTONIO CARBAJAL FALLAS,TAXISCO,RURAL,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
06-09-0028-46,06-019,SANTA ROSA,TAXISCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,42968893.0,JOSE ALBERTO LOPEZ PEREZ,CARLOS RAFAEL BARRIENTOS ROLDAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,42968893,CARLOS RAFAEL BARRIENTOS ROLDAN,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
06-09-0032-46,06-032,SANTA ROSA,TAXISCO,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA LA CANDELARIA,30617107.0,MARCO ANTONIO CARBAJAL FALLAS,WALFRED ALEXI ESCOBAR ALVARADO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA LA CANDELARIA,30617107,WALFRED ALEXI ESCOBAR ALVARADO,MARCO ANTONIO CARBAJAL FALLAS,TAXISCO,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-09-0036-46,06-019,SANTA ROSA,TAXISCO,CENTRO TECNOLOGICO INDUSTRIAL CETI,CABECERA MUNICIPAL,54770387.0,JOSE ALBERTO LOPEZ PEREZ,OSCAR ERNESTO MART͎EZ OLIVARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,CENTRO TECNOLOGICO INDUSTRIAL CETI,CABECERA MUNICIPAL,54770387,OSCAR ERNESTO MARTEZ OLIVARES,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-09-0037-46,06-019,SANTA ROSA,TAXISCO,"CENTRO TECNOLOGICO INDUSTRIAL ""CETI""",CABECERA MUNICIPAL,54770387.0,JOSE ALBERTO LOPEZ PEREZ,OSCAR ERNESTO MART͎EZ OLIVARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,CENTRO TECNOLOGICO INDUSTRIAL CETI,CABECERA MUNICIPAL,54770387,OSCAR ERNESTO MARTEZ OLIVARES,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
06-09-0046-46,06-019,SANTA ROSA,TAXISCO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,CABECERA MUNICIPAL,78749833.0,JOSE ALBERTO LOPEZ PEREZ,SELVIN MINRAY GUEVARA RIVERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEСNZA,CABECERA MUNICIPAL,78749833,SELVIN MINRAY GUEVARA RIVERA,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,COOPERATIVA,MONOLINGUE,DOBLE,FIN DE SEMANA
06-09-0050-46,06-019,SANTA ROSA,TAXISCO,"CENTRO TECNOLӇICO INDUSTRIAL ""CETI""",CALLE PRINCIPAL COLONIA BRISAS DEL MAR,54770387.0,JOSE ALBERTO LOPEZ PEREZ,OSCAR ERNESTO MART͎EZ OLIVARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),SANTA ROSA,santa_rosa,CENTRO TECNOLOGICO INDUSTRIAL CETI,CALLE PRINCIPAL COLONIA BRISAS DEL MAR,54770387,OSCAR ERNESTO MARTEZ OLIVARES,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
06-09-1389-46,06-019,SANTA ROSA,TAXISCO,INSTITUTO DE DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,78749833.0,JOSE ALBERTO LOPEZ PEREZ,SELVIN MINRAY GUEVARA RIVERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,78749833,SELVIN MINRAY GUEVARA RIVERA,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-09-1997-46,06-019,SANTA ROSA,TAXISCO,COLEGIO PARTICULAR MIXTO SAN JOSE,CABECERA MUNICIPAL,77270602.0,JOSE ALBERTO LOPEZ PEREZ,GLADYS JANETTE MORALES SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO SAN JOSE,CABECERA MUNICIPAL,77270602,GLADYS JANETTE MORALES SANTOS,JOSE ALBERTO LOPEZ PEREZ,TAXISCO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-10-0022-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTӎ BUENA VISTA,59910109.0,JOSE OBDULIO BLANCO MEJIA,ROSBY ETELVIA DVILA MOLINA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTӍ BUENA VISTA,59910109,ROSBY ETELVIA DVILA MOLINA,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-10-0030-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,"LICEO MIXTO BILINGUE ""PEDAGOGICO MODERNO""",ALDEA ESTANZUELAS,42124143.0,JOSE OBDULIO BLANCO MEJIA,HILMA GONZLEZ RUANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,LICEO MIXTO BILINGUE PEDAGOGICO MODERNO,ALDEA ESTANZUELAS,42124143,HILMA GONZLEZ RUANO,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,RURAL,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
06-10-0040-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,"COLEGIO ""NUESTRA SEяRA DEL CARMEN""",CANTӎ EL CENTRO,78846479.0,JOSE OBDULIO BLANCO MEJIA,LUIS ENRIQUE LEMUS SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO NUESTRA SEЯRA DEL ROSARIO,CANTӍ EL CENTRO,78846479,LUIS ENRIQUE LEMUS SANTOS,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-10-0041-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA EL CUJE,50106438.0,JOSE OBDULIO BLANCO MEJIA,ALMA ELIZABETH CORADO CASTELLANOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEСNZA,ALDEA EL CUJE,50106438,ALMA ELIZABETH CORADO CASTELLANOS,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-10-1256-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,"COLEGIO PARTICULAR MIXTO ""SANTA MARIA""",CANTӎ BARRIOS,57091598.0,JOSE OBDULIO BLANCO MEJIA,ZULEMA CRISTABEL AGUILAR FRANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO SANTA MARIA,CANTӍ BARRIOS,57091598,ZULEMA CRISTABEL AGUILAR FRANCO,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-10-1932-46,06-017,SANTA ROSA,SANTA MARIA IXHUATAN,LICEO MIXTO BILINGUE PEDAGOGICO MODERNO,ALDEA ESTANZUELAS,42124143.0,JOSE OBDULIO BLANCO MEJIA,HILMA GONZLEZ RUANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,LICEO MIXTO BILINGUE PEDAGOGICO MODERNO,ALDEA ESTANZUELAS,42124143,HILMA GONZLEZ RUANO,JOSE OBDULIO BLANCO MEJIA,SANTA MARIA IXHUATAN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-11-0022-46,06-037,SANTA ROSA,GUAZACAPAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN MIGUEL ORIENTE (ENTRADA A LA COLONIA LOS ALMENDROS),55820659.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,SULYVAN CAROLO GODOY ESTRADA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN MIGUEL ORIENTE (ENTRADA A LA COLONIA LOS ALMENDROS),55820659,SULYVAN CAROLO GODOY ESTRADA,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,RURAL,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
06-11-0043-46,06-037,SANTA ROSA,GUAZACAPAN,"COLEGIO PARTICULAR MIXTO CRISTIANO ""FE VIVA""","CALLE EL COCALITO, ALDEA POZA DE AGUA",42899995.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,CESIA BETZABɠHERNNDEZ GӍEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO RIO DULCE,"CALLE EL COCALITO, ALDEA POZA DE AGUA",42899995,CESIA BETZABƓHERNNDEZ GӍEZ,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-11-0048-46,06-037,SANTA ROSA,GUAZACAPAN,COLEGIO TECNOLӇICO DE INFORMTICA,BARRIO SAN MIGUEL ORIENTE,78846329.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,VICTOR MANUEL PɒEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SANTA ROSA,santa_rosa,COLEGIO TɃNICO EN INFORMTICA,BARRIO SAN MIGUEL ORIENTE,78846329,VICTOR MANUEL PⱰEZ LӐEZ,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
06-11-0050-46,06-037,SANTA ROSA,GUAZACAPAN,COLEGIO TECNOLӇICO DE INFORMTICA,BARRIO SAN MIGUEL ORIENTE,78846329.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,VICTOR MANUEL PɒEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,COLEGIO TɃNICO EN INFORMTICA,BARRIO SAN MIGUEL ORIENTE,78846329,VICTOR MANUEL PⱰEZ LӐEZ,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
06-11-0470-46,06-037,SANTA ROSA,GUAZACAPAN,"COLEGIO PARTICULAR MIXTO ""MIGUEL ANGEL ASTURIAS""",BARRIO SAN MIGUEL CENTRO,78846250.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,TESLA AYDɠAYALA PAZOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,BARRIO SAN MIGUEL CENTRO,78846250,TESLA AYDƓAYALA PAZOS,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-11-1458-46,06-037,SANTA ROSA,GUAZACAPAN,COLEGIO TECNOLOGICO DE INFORMATICA,BARRIO SAN MIGUEL ORIENTE,78846329.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,VICTOR MANUEL PɒEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,COLEGIO TECNOLOGICO DE INFORMATICA,BARRIO SAN MIGUEL ORIENTE,78846329,VICTOR MANUEL PⱰEZ LӐEZ,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-11-1594-46,06-037,SANTA ROSA,GUAZACAPAN,"ESCUELA NORMAL DE EDUCACION FISICA ""LIC. ARISTIDES BALDOMERO CRESPO VILLEGAS""",BARRIO SAN MIGUEL ORIENTE,78846291.0,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,MARIO ROBERTO CASTRO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA,santa_rosa,ESCUELA NORMAL DE EDUCACION FISICA LIC. ARISTIDES BALDOMERO CRESPO VILLEGAS,BARRIO SAN MIGUEL ORIENTE,78846291,MARIO ROBERTO CASTRO,IDANEA MARIBEL MORALES MIJANGOS DE HERNANDEZ,GUAZACAPAN,URBANA,OFICIAL,MONOLINGUE,DOBLE,DIARIO(REGULAR)
06-12-0015-46,06-020,SANTA ROSA,SANTA CRUZ NARANJO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CAMPO,47265974.0,KAREEN ANA LIZBETH SANTOS FRANCO,SILVIA EUGENIA QUEVEDO FRANCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CAMPO,47265974,SILVIA EUGENIA QUEVEDO FRANCO,KAREEN ANA LIZBETH SANTOS FRANCO,SANTA CRUZ NARANJO,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
06-12-0030-46,06-020,SANTA ROSA,SANTA CRUZ NARANJO,SPRING GARDEN COLLEGE,CALLE REAL DEL CALVARIO ALDEA EL TEOCINTE,42145016.0,KAREEN ANA LIZBETH SANTOS FRANCO,CLAUDIA GABRIELA PICHILLA TEPAZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,SPRING GARDEN COLLEGE,CALLE REAL DEL CALVARIO ALDEA EL TEOCINTE,42145016,CLAUDIA GABRIELA PICHILLA TEPAZ,KAREEN ANA LIZBETH SANTOS FRANCO,SANTA CRUZ NARANJO,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
06-13-0028-46,06-022,SANTA ROSA,PUEBLO NUEVO VIсS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,59417110.0,ISCENIA MARLENY LOPEZ MORALES DE HERNANDEZ,DIDIEET DEL ROSARIO GARĆ BLANCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,59417110,DIDIEET DEL ROSARIO GARC BLANCO,ISCENIA MARLENY LOPEZ MORALES DE HERNANDEZ,PUEBLO NUEVO VIСS,URBANA,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
06-13-1808-46,06-021,SANTA ROSA,PUEBLO NUEVO VIсS,LICEO PARTICULAR MIXTO 'SAN ANTONIO',4TA. AVENIDA 2-65 ZONA 1,56970435.0,MARVIN EDUARDO PEREZ DEL CID,SELVIN DONALDO GIRӎ JIMɎEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA,santa_rosa,LICEO PARTICULAR MIXTO SAN ANTONIO,4TA. AVENIDA 2-65 ZONA 1,56970435,SELVIN DONALDO GIRӍ JIMɎEZ,MARVIN EDUARDO PEREZ DEL CID,PUEBLO NUEVO VIСS,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
06-13-1811-46,06-021,SANTA ROSA,PUEBLO NUEVO VIсS,LICEO PARTICULAR MIXTO 'SAN ANTONIO',,,MARVIN EDUARDO PEREZ DEL CID,SELVIN DONALDO GIRӎ JIMɎEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA,santa_rosa,LICEO PARTICULAR MIXTO SAN ANTONIO,,,SELVIN DONALDO GIRӍ JIMɎEZ,MARVIN EDUARDO PEREZ DEL CID,PUEBLO NUEVO VIСS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
