CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
20-01-0041-46,99-001,CHIQUIMULA,CHIQUIMULA,INSTITUTO MODERNO CHIQUIMULTECO,CALLE HUGO LEONEL BACARO 9-30 ZONA 1,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,INSTITUTO MODERNO CHIQUIMULTECO,CALLE HUGO LEONEL BACARO 9-30 ZONA 1,,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
20-01-0164-46,20-027,CHIQUIMULA,CHIQUIMULA,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,4TA. AVENIDA 4-20 ZONA 1,79422349.0,SILVIA MARILENA BUEZO MARTINEZ,SALOMON ELIASIB ALVAREZ CORDӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,INSTITUTO TECNOLӇICO PRIVADO DE OCCIDENTE,4TA. AVENIDA 4-20 ZONA 1,79422349,SALOMON ELIASIB ALVAREZ CORDӍ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0176-46,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO PRIVADO MIXTO BENDICION,4A. CALLE A 13-25 ZONA 1,41007884.0,SILVIA MARILENA BUEZO MARTINEZ,AXEL YOVANY VILLELA MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,COLEGIO PRIVADO MIXTO SUPERACION,4A. CALLE A 13-25 ZONA 1,41007884,AXEL YOVANY VILLELA MONROY,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0179-46,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO EVANGELICO MIXTO ADONAI,8A. AVENIDA 4-40 ZONA 1,79424111.0,SILVIA MARILENA BUEZO MARTINEZ,MERARI JASM͎ DE LEӎ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,COLEGIO EVANGELICO MIXTO GETSEMANI,8A. AVENIDA 4-40 ZONA 1,79424111,MERARI JASM DE LEӍ CARRILLO,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0181-46,20-024,CHIQUIMULA,CHIQUIMULA,LICEO SAN PABLO,2A. CALLE 4-40 ZONA 1,79421747.0,SILVIA MARILENA BUEZO MARTINEZ,EDGAR RENE ANDRADE SAENZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,LICEO SAN PABLO,2A. CALLE 4-40 ZONA 1,79421747,EDGAR RENE ANDRADE SAENZ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0184-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO PRIVADO MIXTO SABIDURIA,2DA. CALLE 4-40 ZONA 1,,SILVIA MARILENA BUEZO MARTINEZ,JOSE LUIS LOPEZ PERALTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,COLEGIO PRIVADO MIXTO ROSARIO,2DA. CALLE 4-40 ZONA 1,,JOSE LUIS LOPEZ PERALTA,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0197-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO SUPERIOR DE INFORMATICA HIGA,1RA. CALLE 5-61 ZONA 2,44043628.0,SILVIA MARILENA BUEZO MARTINEZ,KOKMAN ANGEL CHANG BARELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,COLEGIO SUPERIOR DE INFORMATICA HIGA,1RA. CALLE 5-61 ZONA 2,44043628,KOKMAN ANGEL CHANG BARELA,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0198-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO MIXTO EN TECNOLOGIA LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225.0,SILVIA MARILENA BUEZO MARTINEZ,JAQUELINE EDITH SANTIAGO RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,COLEGIO MIXTO EN TECNOLOG LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225,JAQUELINE EDITH SANTIAGO RAMOS,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0204-46,20-027,CHIQUIMULA,CHIQUIMULA,INSTITUTO TECNOLOGICO PRIVADO DE ORIENTE,4A. AVENIDA 4-20 ZONA 1,79425959.0,SILVIA MARILENA BUEZO MARTINEZ,SALOMON ELIASIB ALVAREZ CORDӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,INSTITUTO TECNOLӇICO PRIVADO DE OCCIDENTE,4A. AVENIDA 4-20 ZONA 1,79425959,SALOMON ELIASIB ALVAREZ CORDӍ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0205-46,20-027,CHIQUIMULA,CHIQUIMULA,CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO,14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN,37590030.0,SILVIA MARILENA BUEZO MARTINEZ,KATHERINE JAZMIN GREGORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,CENTRO EDUCATIVO INTEGRAL CASA DEL ALFARERO,14 AVENIDA 5-23 ZONA 7 COLONIA SHOROPIN,37590030,KATHERINE JAZMIN GREGORIO,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0207-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO SUPERIOR DE INFORMTICA HIGA,1A. CALLE 5-61 ZONA 2,44043628.0,SILVIA MARILENA BUEZO MARTINEZ,MARLENI ELIZABETH SALVADOR LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,chiquimula,COLEGIO SUPERIOR DE INFORMATICA HIGA,1A. CALLE 5-61 ZONA 2,44043628,MARLENI ELIZABETH SALVADOR LӐEZ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
20-01-0213-46,20-024,CHIQUIMULA,CHIQUIMULA,LICEO ISRAELͼ/td>,5A. CALLE 4-11 ZONA 1,79422500.0,SILVIA MARILENA BUEZO MARTINEZ,GLADYS EUGENIA RODR͇UEZ RAM͒EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,LICEO ISRAELϾTD,5A. CALLE 4-11 ZONA 1,79422500,GLADYS EUGENIA RODRUEZ RAMEZ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0221-46,20-024,CHIQUIMULA,CHIQUIMULA,ESCUELA SECUNDARIA PRIVADA MIXTA DE ORIENTE -ESDEO-,2DA. CALLE 4-40 ZONA 1,79420290.0,SILVIA MARILENA BUEZO MARTINEZ,ERWIN LEONEL COLINDRES MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,chiquimula,ESCUELA SECUNDARIA PRIVADA MIXTA DE ORIENTE -ESDEO-,2DA. CALLE 4-40 ZONA 1,79420290,ERWIN LEONEL COLINDRES MONROY,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
20-01-0232-46,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO BILING܅ MI PEQUEя MUNDO (MY SMALL WORLD BILINGUAL SCHOOL),8VA. AVENIDA SUR FINAL 1-18 ZONA 4,79425429.0,SILVIA MARILENA BUEZO MARTINEZ,ANGɌICA MAŔ MEJ́ MORATAYA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,COLEGIO BILING MI PEQUEЯ MUNDO (MY SMALL WORLD BILINGUAL SCHOOL),8VA. AVENIDA SUR FINAL 1-18 ZONA 4,79425429,ANGɌICA MAR MEJ MORATAYA,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0235-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO MIXTO EN TECNOLOǴ LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225.0,SILVIA MARILENA BUEZO MARTINEZ,JAQUELINE EDITH SANTIAGO RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,COLEGIO MIXTO EN TECNOLOG LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225,JAQUELINE EDITH SANTIAGO RAMOS,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0245-46,20-024,CHIQUIMULA,CHIQUIMULA,"LICEO TEC, TECNOLӇICO, EXPERIMENTAL Y CIENT͆ICO","CALZADA HɃTOR AUGUSTO ESPAс BRACAMONTE, LOTE # 25 ZONA 2",58123452.0,SILVIA MARILENA BUEZO MARTINEZ,ROSA YESSENIA PACHECO DE FRANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,chiquimula,"LICEO TEC, TECNOLӇICO, EXPERIMENTAL Y CIENTICO","CALZADA HɃTOR AUGUSTO ESPAС BRACAMONTE, LOTE 25 ZONA 2",58123452,ROSA YESSENIA PACHECO DE FRANCO,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
20-01-0250-46,20-030,CHIQUIMULA,CHIQUIMULA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- GRUPO CEIBA,"2DA. AVENIDA Y 5TA. CALLE ESQUINA ZONA 1, LA PILONA BARRIO LA DEMOCRACIA",42415701.0,VILMA ESPERANZA LOPEZ INTERIANO,DONALDO ENRIQUE SEGURA FRANCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX- GRUPO CEIBA,"2DA. AVENIDA Y 5TA. CALLE ESQUINA ZONA 1, LA PILONA BARRIO LA DEMOCRACIA",42415701,DONALDO ENRIQUE SEGURA FRANCO,VILMA ESPERANZA LOPEZ INTERIANO,CHIQUIMULA,URBANA,OFICIAL,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0251-46,20-030,CHIQUIMULA,CHIQUIMULA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- COFIя STAHL,ALDEA EL DURAZNO,55543693.0,VILMA ESPERANZA LOPEZ INTERIANO,RHOBBIN ALEXANDER ESQUIVEL CCERES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA EL DURAZNO,55543693,RHOBBIN ALEXANDER ESQUIVEL CCERES,VILMA ESPERANZA LOPEZ INTERIANO,CHIQUIMULA,RURAL,OFICIAL,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0255-46,20-030,CHIQUIMULA,CHIQUIMULA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- FUNCAFE,6TA AVENIDA Y 4TA. CALLE ZONA 1,31712671.0,VILMA ESPERANZA LOPEZ INTERIANO,ERIKA JULISA OLIVA DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,chiquimula,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX-,6TA AVENIDA Y 4TA. CALLE ZONA 1,31712671,ERIKA JULISA OLIVA DUARTE,VILMA ESPERANZA LOPEZ INTERIANO,CHIQUIMULA,URBANA,OFICIAL,MONOLINGUE,DOBLE,FIN DE SEMANA
20-01-0256-46,20-030,CHIQUIMULA,CHIQUIMULA,PROGRAMA NACIONAL DE EDUCACIӎ ALTERNATIVA PRONEA,8VA. AVENIDA 6-60 ZONA 1,40104955.0,VILMA ESPERANZA LOPEZ INTERIANO,VILMA ESPERANZA LӐEZ INTERIANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,CHIQUIMULA,chiquimula,PROGRAMA NACIONAL DE EDUCACIӍ ALTERNATIVA PRONEA,8VA. AVENIDA 6-60 ZONA 1,40104955,VILMA ESPERANZA LӐEZ INTERIANO,VILMA ESPERANZA LOPEZ INTERIANO,CHIQUIMULA,URBANA,OFICIAL,MONOLINGUE,DOBLE,A DISTANCIA
20-01-0257-46,20-030,CHIQUIMULA,CHIQUIMULA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- DEPARTAMENTAL,8VA. AVENIDA 6-60 ZONA 1,56170043.0,VILMA ESPERANZA LOPEZ INTERIANO,ANGEL OSIEL BORJA PASCUAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,chiquimula,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX- DEPARTAMENTAL,8VA. AVENIDA 6-60 ZONA 1,56170043,ANGEL OSIEL BORJA PASCUAL,VILMA ESPERANZA LOPEZ INTERIANO,CHIQUIMULA,URBANA,OFICIAL,MONOLINGUE,DOBLE,SEMIPRESENCIAL
20-01-0309-46,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO PRIVADO MIXTO BENDICIӎ,"4 CALLE A 13-25, ZONA 1",41007884.0,SILVIA MARILENA BUEZO MARTINEZ,AXEL YOVANY VILLELA MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,chiquimula,COLEGIO PRIVADO MIXTO SUPERACION,"4 CALLE A 13-25, ZONA 1",41007884,AXEL YOVANY VILLELA MONROY,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
20-01-0311-46,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO EVANGɌICO MIXTO ADONAI,8VA. AVENIDA 4-40 ZONA 1,79424111.0,SILVIA MARILENA BUEZO MARTINEZ,MERARI JASM͎ DE LEӎ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,chiquimula,COLEGIO EVANGɌICO MIXTO AMIGOS,8VA. AVENIDA 4-40 ZONA 1,79424111,MERARI JASM DE LEӍ CARRILLO,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
20-01-0313-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO MIXTO EN TECNOLOǴ LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225.0,SILVIA MARILENA BUEZO MARTINEZ,JAQUELINE EDITH SANTIAGO RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,chiquimula,COLEGIO MIXTO EN TECNOLOG LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225,JAQUELINE EDITH SANTIAGO RAMOS,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
20-01-0315-46,20-027,CHIQUIMULA,CHIQUIMULA,INSTITUTO TECNOLӇICO PRIVADO DE ORIENTE,4TA. AVENIDA 4-20 ZONA 1,79421528.0,SILVIA MARILENA BUEZO MARTINEZ,SALOMON ELIASIB ALVAREZ CORDӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,chiquimula,INSTITUTO TECNOLӇICO PRIVADO DE OCCIDENTE,4TA. AVENIDA 4-20 ZONA 1,79421528,SALOMON ELIASIB ALVAREZ CORDӍ,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
20-01-0317-46,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO SUPERIOR DE INFORMTICA HIGA,1A. CALLE 5-62 ZONA 2,53947190.0,SILVIA MARILENA BUEZO MARTINEZ,KOKMAN ANGEL CHANG BARELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,chiquimula,COLEGIO SUPERIOR DE INFORMATICA HIGA,1A. CALLE 5-62 ZONA 2,53947190,KOKMAN ANGEL CHANG BARELA,SILVIA MARILENA BUEZO MARTINEZ,CHIQUIMULA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
