CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
09-01-0494-46,09-036,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO ECOLӇICO ""SEMILLA DE MOSTAZA""",VILLA JARD͎ DE DIOS SUBIDA AL BAڌ ZONA 5,41649264,OBDULIO ROLANDO RUIZ ALVA,CARLOS JACOBS CALDERӎ D́Z,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO ECOLӇICO SEMILLA DE MOSTAZA,VILLA JARD DE DIOS SUBIDA AL BAڌ ZONA 5,41649264,CARLOS JACOBS CALDERӍ DZ,OBDULIO ROLANDO RUIZ ALVA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0497-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRE-UNIVERSITARIO FRIEDRICH VON HAYEK,21 AVENIDA 3-61 ZONA 3,77658430,EDILSAR ROCAEL VAZQUEZ PEREZ,DINA RUBI GONZALEZ DE LEON,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
09-01-0499-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO LICEO MODERNO,7A. AVENIDA 6-45 ZONA 1,77619336,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARCO TULIO JUREZ MɎDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO LICEO MAZATECO,7A. AVENIDA 6-45 ZONA 1,77619336,MARCO TULIO JUREZ MɎDEZ,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0501-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO EL FARO,2 AVENIDA 4-57 ZONA 10,77655462,WILSON RANFERI SIGUENZA LOPEZ,AROLDO DANILO CALDERON CALDERON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO MIXTO EL FARO,2 AVENIDA 4-57 ZONA 10,77655462,AROLDO DANILO CALDERON CALDERON,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0503-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PREUNIVERSITARIO ""EL PRADO""",1RA. CALLE 25-21 ZONA 1 COLONIA EL CERVECERO,77651040,WILSON RANFERI SIGUENZA LOPEZ,JORGE LUIS RUBIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PREUNIVERSITARIO EL PRADO,1RA. CALLE 25-21 ZONA 1 COLONIA EL CERVECERO,77651040,JORGE LUIS RUBIO MAZARIEGOS,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0505-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO ALBERT EINSTEIN,15 AVENIDA 0-42 ZONA 1,77683352,WILSON RANFERI SIGUENZA LOPEZ,AMILCAR LEONEL AGUILAR RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO ALBERT EINSTEIN,15 AVENIDA 0-42 ZONA 1,77683352,AMILCAR LEONEL AGUILAR RIVERA,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0506-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO GANDHI,"37 AVENIDA Y DIAGONAL 3, 36-89 ZONA 1",37197335,WILSON RANFERI SIGUENZA LOPEZ,JUAN LUIS LӐEZ MARIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO PAMAXN,"37 AVENIDA Y DIAGONAL 3, 36-89 ZONA 1",37197335,JUAN LUIS LӐEZ MARIN,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0508-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PREUNIVERSITARIO SALAMANCA,12 AVENIDA 10-27 ZONA 1,77631095,JUAN CARLOS RONQUILLO DE LEON,CLAUDIA MARLENI EĹS COJULUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PREUNIVERSITARIO SALAMANCA,12 AVENIDA 10-27 ZONA 1,77631095,CLAUDIA MARLENI ELS COJULUN,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0511-46,09-002,QUETZALTENANGO,QUETZALTENANGO,"""ESCUELA PRIVADA MIXTA DE FORMACIӎ ART͓TICA QUETZALTENANGO""",11 CALLE 19-19 ZONA 1,77616142,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ROSALIO EDUARDO SAC RACANCOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,ESCUELA PRIVADA MIXTA DE FORMACION ARTTICA QUETZALTENANGO,11 CALLE 19-19 ZONA 1,77616142,ROSALIO EDUARDO SAC RACANCOJ,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0513-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ-CIEM-,CANTӎ XECARACOJ TIERRA COLORADA BAJA,77619224,OBDULIO ROLANDO RUIZ ALVA,ELVIN EZEQUIAS ALONZO PɒEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,CANTӍ XECARACOJ TIERRA COLORADA BAJA,77619224,ELVIN EZEQUIAS ALONZO PⱰEZ,OBDULIO ROLANDO RUIZ ALVA,QUETZALTENANGO,RURAL,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0515-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""SUPERACIӎ""",14 AVENIDA 0-69 ZONA 1,77652224,WILSON RANFERI SIGUENZA LOPEZ,LUCRECIA JANET RECINOS DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO BELɎ,14 AVENIDA 0-69 ZONA 1,77652224,LUCRECIA JANET RECINOS DE LEӍ,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0518-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO JOHN HARVARD,4A. CALLE 16-33 ZONA 1,42111030,JUAN CARLOS RONQUILLO DE LEON,DANCI SUCELY CHVEZ GUZMN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO JOHN HARVARD,4A. CALLE 16-33 ZONA 1,42111030,DANCI SUCELY CHVEZ GUZMN,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0520-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,AVENIDA EL CENIZAL 0-79 ZONA 4,42570540,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MIGUEL ANGEL PISQUIY QUIXTN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS DE RETALHULEU,AVENIDA EL CENIZAL 0-79 ZONA 4,42570540,MIGUEL ANGEL PISQUIY QUIXTN,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0521-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGɌICO LA PALABRA,2DA. CALLE 20-34 ZONA 1,42889079,WILSON RANFERI SIGUENZA LOPEZ,ESTELA ANTONIETA CUYUCH COROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO EVANGɌICO LA PALABRA,2DA. CALLE 20-34 ZONA 1,42889079,ESTELA ANTONIETA CUYUCH COROY,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0523-46,09-002,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO SANTA MARIA""",24 AVENIDA 1-96 ZONA 1,77655654,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARIO RENE BARRIOS TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,24 AVENIDA 1-96 ZONA 1,77655654,MARIO RENE BARRIOS TELLO,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0525-46,09-008,QUETZALTENANGO,QUETZALTENANGO,"INSTITUTO NACIONAL ""JACOBO ARBENZ GUZMN""",25 AVENIDA 3-45 ZONA 3,77650225,RAMON YAX LAINES,JUAN CARLOS HERNNDEZ R͏S,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO NACIONAL JACOBO ARBENZ GUZMN,25 AVENIDA 3-45 ZONA 3,77650225,JUAN CARLOS HERNNDEZ RS,RAMON YAX LAINES,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
09-01-0527-46,09-006,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO SAN LUIS""",20 AVENIDA 1-16 ZONA 1,77612031,PEDRO GERӎIMO SARAT CHAJ,HEIDY DOLORES CHAJ ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,20 AVENIDA 1-16 ZONA 1,77612031,HEIDY DOLORES CHAJ ALVAREZ,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
09-01-0529-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NORMAL DE EDUCACIӎ F͓ICA,2A. CALLE 14-51 ZONA 3,50200358,JUAN CARLOS RONQUILLO DE LEON,LESTER ELIGIO VSQUEZ CASTAсZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,ESCUELA NORMAL DE EDUCACION FISICA,2A. CALLE 14-51 ZONA 3,50200358,LESTER ELIGIO VSQUEZ CASTAСZA,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0530-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DE BACHILLERATO ADSCRITO AL INSTITUTO NORMAL PARA VARONES DE OCCIDENTE,7MA. CALLE 29-25 ZONA 3,41179478,JUAN CARLOS RONQUILLO DE LEON,FRANCISCO MIGUEL TIRADO HUINAC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO DE BACHILLERATO ADSCRITO AL INSTITUTO NORMAL PARA VARONES DE OCCIDENTE,7MA. CALLE 29-25 ZONA 3,41179478,FRANCISCO MIGUEL TIRADO HUINAC,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0532-46,09-002,QUETZALTENANGO,QUETZALTENANGO,LICEO ITALIANO TRILING܅,1RA CALLE D15 29-04 ZONA 1,77617806,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,NUSY ERICA GONZLEZ VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,LICEO ITALIANO TRILING,1RA CALLE D15 29-04 ZONA 1,77617806,NUSY ERICA GONZLEZ VSQUEZ,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0538-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO INTEGRAL PRINCIPIOS,32 AV. D2-87 ZONA 3,56127694,PEDRO GERӎIMO SARAT CHAJ,LIDIA YOLANDA PɒEZ REYNOSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO INTEGRAL PRINCIPIOS,32 AVENIDA. D2-87 ZONA 3,56127694,LIDIA YOLANDA PⱰEZ REYNOSO,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0539-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO LIFE SCHOOL,11 CALLE 0-07 ZONA 2,39928164,WILSON RANFERI SIGUENZA LOPEZ,ANA LUCRECIA URRUTIA CANCINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO LIFE SCHOOL,11 CALLE 0-07 ZONA 2,39928164,ANA LUCRECIA URRUTIA CANCINOS,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0540-46,09-006,QUETZALTENANGO,QUETZALTENANGO,"CENTRO EDUCATIVO ""ISEA QUETZALTENANGO""","21 AVENIDA 0-28, ZONA 3, EDIFICIO MINERVA, OFICINA 204",77654744,PEDRO GERӎIMO SARAT CHAJ,LIGIA ELENA MORALES PALACIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,QUETZALTENANGO,quetzaltenango,CENTRO EDUCATIVO ISEA QUETZALTENANGO,"21 AVENIDA 0-28, ZONA 3, EDIFICIO MINERVA, OFICINA 204",77654744,LIGIA ELENA MORALES PALACIOS,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,A DISTANCIA
09-01-0551-46,09-006,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO EVANGɌICO DE OCCIDENTE INEVOC CAMPUS LA ROCA,4TA AVENIDA A 6A-35 ZONA 10,77945736,PEDRO GERӎIMO SARAT CHAJ,SHEILY EUNICE D́Z SOL͓,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO EVANGɌICO DE OCCIDENTE INEVOC CAMPUS LA ROCA,4TA AVENIDA A 6A-35 ZONA 10,77945736,SHEILY EUNICE DZ SOL,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0552-46,09-041,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA EVANGɌICA SHEKIN|/td>,12 CALLE 1-90 ZONA 8,34500905,WILSON RANFERI SIGUENZA LOPEZ,LUDWING IVAN TEBALAN OROXOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,ESCUELA PRIVADA MIXTA EVANGɌICA SHEKINTD,12 CALLE 1-90 ZONA 8,34500905,LUDWING IVAN TEBALAN OROXOM,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0553-46,09-041,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA EVANGɌICA SHEKIN|/td>,12 CALLE 1-90 ZONA 8,34500905,WILSON RANFERI SIGUENZA LOPEZ,LUDWING IVAN TEBALAN OROXOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,ESCUELA PRIVADA MIXTA EVANGɌICA SHEKINTD,12 CALLE 1-90 ZONA 8,34500905,LUDWING IVAN TEBALAN OROXOM,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0557-46,09-036,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A CALLE 7-57 ZONA 1,58266851,OBDULIO ROLANDO RUIZ ALVA,HERBERT NOEL DE LEӎ OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A CALLE 7-57 ZONA 1,58266851,HERBERT NOEL DE LEӍ OVALLE,OBDULIO ROLANDO RUIZ ALVA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
09-01-0823-46,09-004,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CIENTIFICO DE ESTUDIOS EN COMPUTACION,"7A. CALLE 0-47 ZONA 8, ATRAS DE LA COLONIA SAN GABRIEL",52968944,DINA RUBI GONZALEZ DE LEON,NO REPORTA EN PROCESO DE CIERRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO CIENTIFICO DE ESTUDIOS EN COMPUTACION,"7A. CALLE 0-47 ZONA 8, ATRAS DE LA COLONIA SAN GABRIEL",52968944,NO REPORTA EN PROCESO DE CIERRE,DINA RUBI GONZALEZ DE LEON,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0825-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO TECNICO INDUSTRIAL PARA VARONES DE QUETZALTENANGO,"0 CALLE Y 36 AVENIDA ZONA 8, BARRIO GARIBALDI",77636221,JUAN CARLOS RONQUILLO DE LEON,OSCAR VIDAL XEC AZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO TɃNICO INDUSTRIAL PARA VARONES DE QUETZALTENANGO,"0 CALLE Y 36 AVENIDA ZONA 8, BARRIO GARIBALDI",77636221,OSCAR VIDAL XEC AZ,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0826-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DIVERSIFICADO ADSC. AL INEB DOCTOR WERNER OVALLE LOPEZ,25 AV 4A Y 7A CALLES ZONA 3,77636628,JUAN CARLOS RONQUILLO DE LEON,LUIS ORLANDO LӐEZ RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO DIVERSIFICADO ADSC AL INEB DOCTOR WERNER OVALLE LӐEZ,25 AVENIDA 4A Y 7A CALLES ZONA 3,77636628,LUIS ORLANDO LӐEZ RAMOS,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0871-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,CALLE C 0-30 ZONA 1,77612031,PEDRO GERӎIMO SARAT CHAJ,MAYRA ISABEL CHINCHILLA MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,CALLE C 0-30 ZONA 1,77612031,MAYRA ISABEL CHINCHILLA MONTERROSO,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-0893-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO ""LICEO SANTA MARINA""",16 AVE. 7-24 ZONA 3,77636045,WILSON RANFERI SIGUENZA LOPEZ,MAGDA JUDITH CIFUENTES ROBLES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO PRIVADO LICEO SANTA MARINA,16 AVENIDA. 7-24 ZONA 3,77636045,MAGDA JUDITH CIFUENTES ROBLES,WILSON RANFERI SIGUENZA LOPEZ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
09-01-0899-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NORMAL DE EDUCACION FISICA,2A. CALLE 14-51 ZONA 3,77650423,JUAN CARLOS RONQUILLO DE LEON,LESTER ELIGIO VSQUEZ CASTAсZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,ESCUELA NORMAL DE EDUCACION FISICA,2A. CALLE 14-51 ZONA 3,77650423,LESTER ELIGIO VSQUEZ CASTAСZA,JUAN CARLOS RONQUILLO DE LEON,QUETZALTENANGO,URBANA,OFICIAL,MONOLINGUE,DOBLE,DIARIO(REGULAR)
09-01-1083-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,DIAGONAL 11 7-15 ZONA 1,77630094,PEDRO GERӎIMO SARAT CHAJ,ERVIN ALFREDO D́Z,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,DIAGONAL 11 7-15 ZONA 1,77630094,ERVIN ALFREDO DZ,PEDRO GERӍIMO SARAT CHAJ,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
09-01-1085-46,09-036,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A. CALLE 7-57 ZONA 1,77653233,OBDULIO ROLANDO RUIZ ALVA,HERBERT NOEL DE LEӎ OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO,quetzaltenango,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A. CALLE 7-57 ZONA 1,77653233,HERBERT NOEL DE LEӍ OVALLE,OBDULIO ROLANDO RUIZ ALVA,QUETZALTENANGO,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
