CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
22-09-0017-46,22-019,JUTIAPA,EL ADELANTO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO,BARRIO SITIO ARRIBA,47238580.0,ARTURO CARDONA CHINCHILLA,CARLOS ARTURO SAB`NAJARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,BARRIO SITIO ARRIBA,47238580,CARLOS ARTURO SABNAJARRO,ARTURO CARDONA CHINCHILLA,EL ADELANTO,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-10-0011-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,41116401.0,MARA ALEIDA QUIяNEZ Y QUIяNEZ,JOSEPH MIGDALEL ZUщGA ORTEGA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,41116401,JOSEPH MIGDALEL ZUЩGA ORTEGA,MARA ALEIDA QUIЯNEZ Y QUIЯNEZ,ZAPOTITLAN,URBANA,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
22-10-0018-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO DE DIVERSIFICADO POR COOPERATIVA -INDICOPA-,ALDEA SAN ANTONIO EL PAPATURRO,31624788.0,MARA ALEIDA QUIяNEZ Y QUIяNEZ,ROQUEL CORADO MAZARIEGOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA SAN ANTONIO EL PAPATURRO,31624788,ROQUEL CORADO MAZARIEGOS,MARA ALEIDA QUIЯNEZ Y QUIЯNEZ,ZAPOTITLAN,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-10-0024-46,22-004,JUTIAPA,ZAPOTITLAN,COLEGIO MIXTO BILING܅ SANTA FE,BARRIO LA JOYA,57002673.0,MARA ALEIDA QUIяNEZ Y QUIяNEZ,WILSON QUIяNEZ GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO MIXTO BILING SANTA FE,BARRIO LA JOYA,57002673,WILSON QUIЯNEZ GARC,MARA ALEIDA QUIЯNEZ Y QUIЯNEZ,ZAPOTITLAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-10-2159-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,41963518.0,MARA ALEIDA QUIяNEZ Y QUIяNEZ,JULIETA ILUCIӎ QUIяNEZ Y QUIяNEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CABECERA MUNICIPAL,41963518,JULIETA ILUCIӍ QUIЯNEZ Y QUIЯNEZ,MARA ALEIDA QUIЯNEZ Y QUIЯNEZ,ZAPOTITLAN,URBANA,COOPERATIVA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
22-11-0042-46,22-022,JUTIAPA,COMAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,45828064.0,JULIO RENE HERNANDEZ GONZALEZ,LUIS SALOMON CARRILLO ARANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,45828064,LUIS SALOMON CARRILLO ARANA,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-11-0060-46,22-022,JUTIAPA,COMAPA,INSTITUTO TECNICO DE EDUCACION Y DESARROLLO PROFESIONAL,ALDEA CAPARROZA,45361887.0,JULIO RENE HERNANDEZ GONZALEZ,CHRISTIAN AFGANY CHAVARRIA GONZLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO TECNICO DE EDUCACION Y DESARROLLO PROFESIONAL,ALDEA CAPARROZA,45361887,CHRISTIAN AFGANY CHAVARRIA GONZLEZ,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-11-0063-46,22-028,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""LICEO ESTANZUELA""",ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606,SULVIA ALEJANDRA CORADO ASENCIO,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-11-0067-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SEяRA DE CONCEPCION,BARRIO CATOLICO,33764307.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BATɎ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO NUESTRA SEЯRA DE CONCEPCION,BARRIO CATOLICO,33764307,ELIZANDRO BATɎ MARTEZ,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0068-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SEяRA DE CONCEPCION,BARRIO CATOLICO,33764307.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BATɎ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO NUESTRA SEЯRA DE CONCEPCION,BARRIO CATOLICO,33764307,ELIZANDRO BATɎ MARTEZ,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-11-0075-46,22-028,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606,SULVIA ALEJANDRA CORADO ASENCIO,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0078-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACIӎ Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZLEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062,RAFAEL GONZLEZ ANDRINO,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0079-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZLEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062,RAFAEL GONZLEZ ANDRINO,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0083-46,22-028,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""LICEO ESTANZUELA""",ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606,SULVIA ALEJANDRA CORADO ASENCIO,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0086-46,22-028,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","CASERIO SAN MIGUEL, ALDEA ESCUINAPA.",53486062.0,EMERSON RAUL ORTIZ LOPEZ,EDWIN MARCIANO VALDɚ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,"CASERIO SAN MIGUEL, ALDEA ESCUINAPA.",53486062,EDWIN MARCIANO VALDɚ ARANA,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0089-46,22-022,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR MIXTO DE FORMACIӎ Y DESARROLLO PROFESIONAL ""INDEFORP""",CALLE PRINCIPAL,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZLEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,CALLE PRINCIPAL,53486062,RAFAEL GONZLEZ ANDRINO,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-11-0091-46,22-022,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""NUESTRA SEяRA DE CONCEPCIӎ""",BARRIO CATӌICO,33764307.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BATɎ MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO NUESTRA SEЯRA DE CONCEPCION,BARRIO CATӋICO,33764307,ELIZANDRO BATɎ MARTEZ,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-11-0093-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO SAN FRANCISCO,"CASERO LAS PILAS, ALDEA ESCUINAPA",45039654.0,JULIO RENE HERNANDEZ GONZALEZ,KAREN ELIZABETH ORT͚ LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO SAN FRANCISCO,"CASERO LAS PILAS, ALDEA ESCUINAPA",45039654,KAREN ELIZABETH ORT LӐEZ,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-11-0094-46,22-028,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53898556.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53898556,SULVIA ALEJANDRA CORADO ASENCIO,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-11-0095-46,22-022,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR DE FORMACIӎ Y DESARROLLO PROFESIONAL ""INDEFORP""",CALLE PRINCIPAL,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZLEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,CALLE PRINCIPAL,53486062,RAFAEL GONZLEZ ANDRINO,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-11-0096-46,22-028,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR FORMACIӎ Y DESARROLLO PROFESIONAL ""INDEFORP II""","CASER͏ SAN MIGUEL, ALDEA ESCUINAPA",53486062.0,EMERSON RAUL ORTIZ LOPEZ,EDWIN MARCIANO VALDɚ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,"CASER SAN MIGUEL, ALDEA ESCUINAPA",53486062,EDWIN MARCIANO VALDɚ ARANA,EMERSON RAUL ORTIZ LOPEZ,COMAPA,RURAL,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
22-11-2127-46,22-022,JUTIAPA,COMAPA,INSTITUTO DE MAGISTERIO POR COOPERATIVA,COMAPA,44815761.0,JULIO RENE HERNANDEZ GONZALEZ,OSBELI LӐEZ LINARES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO DE MAGISTERIO POR COOPERATIVA,COMAPA,44815761,OSBELI LӐEZ LINARES,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-11-2308-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,CALLE PRINCIPAL,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZLEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO PARTICULAR MIXTO DE FORMACIӍ Y DESARROLLO PROFESIONAL INDEFORP,CALLE PRINCIPAL,53486062,RAFAEL GONZLEZ ANDRINO,JULIO RENE HERNANDEZ GONZALEZ,COMAPA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0022-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. CALLE 6-22 ZONA 1,56250177.0,CARLOS ALBERTO LOPEZ ARCHILA,SIDIA JUDITH ALONZO SOSA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. CALLE 6-22 ZONA 1,56250177,SIDIA JUDITH ALONZO SOSA,CARLOS ALBERTO LOPEZ ARCHILA,JALPATAGUA,URBANA,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0024-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMEя,CLAUDIA CAROLINA LӐEZ CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO TECNOLOGICO BILINGUE EDISON,7A AVENIDA 4-37 ZONA 1,77564614,CLAUDIA CAROLINA LӐEZ CABRERA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0025-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMEя,CLAUDIA CAROLINA LӐEZ CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO TECNOLOGICO BILINGUE EDISON,7A AVENIDA 4-37 ZONA 1,77564614,CLAUDIA CAROLINA LӐEZ CABRERA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
22-12-0026-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMEя,CLAUDIA CAROLINA LӐEZ CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO TECNOLOGICO BILINGUE EDISON,7A AVENIDA 4-37 ZONA 1,77564614,CLAUDIA CAROLINA LӐEZ CABRERA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0034-46,22-023,JUTIAPA,JALPATAGUA,COLEGIO CRISTIANO RIOS DE AGUA VIVA,ALDEA EL COCO,50242731.0,NERI ROLANDO CORADO CORTEZ,YULISA ESTHER RAMIREZ CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO CRISTIANO RIOS DE AGUA VIVA,ALDEA EL COCO,50242731,YULISA ESTHER RAMIREZ CALDERON,NERI ROLANDO CORADO CORTEZ,JALPATAGUA,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0039-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILING܅ NUEVA ERA,"2A. AVE. Y 4TA. CALLE, ZONA 2",34594852.0,CESAR AUGUSTO CUMES CERMEя,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO BILINGUE NUEVA ERA,"2A. AVENIDA. Y 4TA. CALLE, ZONA 2",34594852,SUSELI YOMARA RUANO BARAHONA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0040-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGɌICO ""SAMARIA""","5TA. CALLE, 1-93 ZONA 2",47090364.0,CARLOS ALBERTO LOPEZ ARCHILA,RUTH NOEMY ARɖALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS,"5TA. CALLE, 1-93 ZONA 2",47090364,RUTH NOEMY ARƉALO,CARLOS ALBERTO LOPEZ ARCHILA,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0041-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO ""SAN JOSɠOBRERO II""","CASERIO EL CIPRES, SAN IXTAN",52933301.0,CESAR AUGUSTO CUMES CERMEя,SANTOS ARELY MRQUEZ LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO SAN JOSE,"CASERIO EL CIPRES, SAN IXTAN",52933301,SANTOS ARELY MRQUEZ LӐEZ,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,RURAL,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
22-12-0044-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""","5TA. CALLE, 1-93 ZONA 2",47090364.0,CARLOS ALBERTO LOPEZ ARCHILA,RUTH NOEMY ARɖALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO EVANGELICO EL MESIAS,"5TA. CALLE, 1-93 ZONA 2",47090364,RUTH NOEMY ARƉALO,CARLOS ALBERTO LOPEZ ARCHILA,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0046-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO ""SAN JOSE OBRERO II""",ALDEA SAN IXTAN,52933301.0,CESAR AUGUSTO CUMES CERMEя,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO SAN JOSE,ALDEA SAN IXTAN,52933301,ELIAS BENJAMIN MENENDEZ HERNANDEZ,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0050-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMEя,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857,SUSELI YOMARA RUANO BARAHONA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
22-12-0051-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMEя,ASTRID MISHELL BARRENO SARCEя,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857,ASTRID MISHELL BARRENO SARCEЯ,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0052-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4A. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMEя,ASTRID MISHELL BARRENO SARCEя,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,jutiapa,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4A. CALLE ZONA 2,77926857,ASTRID MISHELL BARRENO SARCEЯ,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
22-12-0053-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO BILINGUE ""NUEVA ERA II""",2A. AVENIDA 3-35 ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMEя,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA 3-35 ZONA 2,77926857,SUSELI YOMARA RUANO BARAHONA,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
22-12-0054-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSɠOBRERO I,3A. AVENIDA 5-97 ZONA 1,77564442.0,CESAR AUGUSTO CUMES CERMEя,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,jutiapa,COLEGIO PARTICULAR MIXTO SAN JOSE,3A. AVENIDA 5-97 ZONA 1,77564442,ELIAS BENJAMIN MENENDEZ HERNANDEZ,CESAR AUGUSTO CUMES CERMEЯ,JALPATAGUA,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
