CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ARCHIVO_ORIGEN,ESTABLECIMIENTO_LIMPIO,DIRECCION_LIMPIA,TELEFONO_LIMPIO,DIRECTOR_LIMPIO,SUPERVISOR_LIMPIO,MUNICIPIO_LIMPIO,AREA_LIMPIO,SECTOR_LIMPIO,MODALIDAD_LIMPIO,JORNADA_LIMPIO,PLAN_LIMPIO
14-14-0063-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,"INSTITUTO NORMAL MIXTO ""SAN ANDRɓ""","1RA. AVENIDA 2-27, ZONA 1",59712633,GONZALO VENTURA LUX,FELIPE VILLATORO MENENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,INSTITUTO NORMAL MIXTO SAN ANDRES,"1RA. AVENIDA 2-27, ZONA 1",59712633,FELIPE VILLATORO MENENDEZ,GONZALO VENTURA LUX,SAN ANDRES SAJCABAJA,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
14-14-0070-46,14-037,QUICHE,SAN ANDRES SAJCABAJA,CENTRO OFICIAL DE EDUCACIӎ EXTRAESCOLAR -COEEX-,8A. AV. 1-29 ZONA 1,32864363,ANGELINA LUX MENDOZA DE PUAC,ROSALINA HERNNDEZ AMPEREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,CENTRO MUNICIPAL DE EDUCACIӍ EXTRAESCOLAR -CEEX-,8A. AVENIDA. 1-29 ZONA 1,32864363,ROSALINA HERNNDEZ AMPEREZ,ANGELINA LUX MENDOZA DE PUAC,SAN ANDRES SAJCABAJA,URBANA,OFICIAL,MONOLINGUE,DOBLE,FIN DE SEMANA
14-14-0083-46,14-022,QUICHE,SAN ANDRES SAJCABAJA,LICEO CRISTIANO GENERACIӎ CON PROPOSITO SANTO (GPS),7A. AVENIDA 2-24 ZONA 4,40378023,JULIAN MIS GARCIA,MAYRA GUDELIZ GALINDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,LICEO CRISTIANO GENERACIӍ CON PROPOSITO SANTO (GPS),7A. AVENIDA 2-24 ZONA 4,40378023,MAYRA GUDELIZ GALINDO MORALES,JULIAN MIS GARCIA,SAN ANDRES SAJCABAJA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-14-0085-46,14-022,QUICHE,SAN ANDRES SAJCABAJA,COLEGIO ITALIANO,1A. AVENIDA 3-10 ZONA 4,41594407,JULIAN MIS GARCIA,JUAN CARLOS CHACH VENTURA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,COLEGIO ITALIANO,1A. AVENIDA 3-10 ZONA 4,41594407,JUAN CARLOS CHACH VENTURA,JULIAN MIS GARCIA,SAN ANDRES SAJCABAJA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-14-5492-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AV. 2-27 ZONA 1,59712633,GONZALO VENTURA LUX,FLOR DE MARIA URIZAR SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AVENIDA. 2-27 ZONA 1,59712633,FLOR DE MARIA URIZAR SALAZAR,GONZALO VENTURA LUX,SAN ANDRES SAJCABAJA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0103-46,14-045,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAQUIXPEC,49006911,CELESTINO COY MACZ,ANGEL TIPAZ JUAREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAQUIXPEC,49006911,ANGEL TIPAZ JUAREZ,CELESTINO COY MACZ,SAN MIGUEL USPANTAN,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0214-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE,ALDEA LANCETILLO LA PARROQUIA,49006911,OSBERTO FILADELFO RUIZ UR͚AR,ANGEL TIPAZ JUAREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE,ALDEA LANCETILLO LA PARROQUIA,49006911,ANGEL TIPAZ JUAREZ,OSBERTO FILADELFO RUIZ URAR,SAN MIGUEL USPANTAN,RURAL,COOPERATIVA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0215-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,JUAN VENTURA SOC,FELIX AZAEL HERRERA DIAZ,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
14-15-0217-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,79518102,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,79518102,JUAN VENTURA SOC,FELIX AZAEL HERRERA DIAZ,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
14-15-0220-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MIXTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,38581200,OSBERTO FILADELFO RUIZ UR͚AR,SEBASTIAN HERNNDEZ OXLAJ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEСNZA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,38581200,SEBASTIAN HERNNDEZ OXLAJ,OSBERTO FILADELFO RUIZ URAR,SAN MIGUEL USPANTAN,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0249-46,14-024,QUICHE,SAN MIGUEL USPANTAN,"COLEGIO EVANGɌICO METODISTA ""MARANATHA""",7A. AVENIDA Y 4A. CALLE ZONA 1,45970247,MANUEL LOPEZ CHIVALAN,RONY GAMALIEL RODAS GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,COLEGIO EVANGɌICO METODISTA MARANATHA,7A. AVENIDA Y 4A. CALLE ZONA 1,45970247,RONY GAMALIEL RODAS GARC,MANUEL LOPEZ CHIVALAN,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0250-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79629100,CELESTINO COY MACZ,PABLO LOPEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE,quiche,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79629100,PABLO LOPEZ RAYMUNDO,CELESTINO COY MACZ,SAN MIGUEL USPANTAN,RURAL,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-15-0251-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,CELESTINO COY MACZ,MARIO MAQUIM CHOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,MARIO MAQUIM CHOC,CELESTINO COY MACZ,SAN MIGUEL USPANTAN,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0259-46,14-037,QUICHE,SAN MIGUEL USPANTAN,CENTRO OFICIAL DE EDUCACIӎ EXTRAESCOLAR -CEEX-,"7A. AVENIDA 6-31, ZONA 3",57682161,ANGELINA LUX MENDOZA DE PUAC,JUANA US CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,CENTRO DE EDUCACIӍ EXTRAESCOLAR -CEEX-,"7A. AVENIDA 6-31, ZONA 3",57682161,JUANA US CONTRERAS,ANGELINA LUX MENDOZA DE PUAC,SAN MIGUEL USPANTAN,URBANA,OFICIAL,BILINGUE,DOBLE,FIN DE SEMANA
14-15-0262-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA,ALDEA EL PARAISO,40288243,OSBERTO FILADELFO RUIZ UR͚AR,SABINO SEP COC,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA EL PARAISO,40288243,SABINO SEP COC,OSBERTO FILADELFO RUIZ URAR,SAN MIGUEL USPANTAN,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-0264-46,14-025,QUICHE,SAN MIGUEL USPANTAN,"LICEO MIXTO ""SAN MIGUEL""",7A. CALLE-32 ZONA 1,79518102,FELIX AZAEL HERRERA DIAZ,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),QUICHE,quiche,LICEO MIXTO SAN MIGUEL,7A. CALLE-32 ZONA 1,79518102,JUAN VENTURA SOC,FELIX AZAEL HERRERA DIAZ,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D A LA SEMANA)
14-15-4573-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,BARRIO EL BORDITO,36575383,JOSɠOSWALDO VSQUEZ AJIATAZ,PATRICIA YOLANDA Tڍ HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,BARRIO EL BORDITO,36575383,PATRICIA YOLANDA Tڍ HERNNDEZ,JOSƓOSWALDO VSQUEZ AJIATAZ,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-15-5319-46,14-024,QUICHE,SAN MIGUEL USPANTAN,COLEGIO EVANGELICO METODISTA MARANATHA,4A. AVENIDA Y 7A. CALLE ZONA 1,79518432,MANUEL LOPEZ CHIVALAN,RONY GAMALIEL RODAS GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHE,quiche,COLEGIO EVANGELICO METODISTA UTATLAN,4A. AVENIDA Y 7A. CALLE ZONA 1,79518432,RONY GAMALIEL RODAS GARC,MANUEL LOPEZ CHIVALAN,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,DIARIO(REGULAR)
14-15-5412-46,14-024,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,4A. AVENIDA 3-36 ZONA 2,77917069,MANUEL LOPEZ CHIVALAN,ELVIA MARLENI AVILA TELLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,4A. AVENIDA 3-36 ZONA 2,77917069,ELVIA MARLENI AVILA TELLO,MANUEL LOPEZ CHIVALAN,SAN MIGUEL USPANTAN,URBANA,MUNICIPAL,BILINGUE,VESPERTINA,DIARIO(REGULAR)
14-15-6099-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS USPANTAN,CABECERA MUNICIPAL,45054092,JOSɠOSWALDO VSQUEZ AJIATAZ,WALFRED GABRIEL GRANADOS RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS JOYABAJ,CABECERA MUNICIPAL,45054092,WALFRED GABRIEL GRANADOS RAMIREZ,JOSƓOSWALDO VSQUEZ AJIATAZ,SAN MIGUEL USPANTAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-16-0093-46,14-026,QUICHE,SACAPULAS,INSTITUTO MUNICIPAL DE SACAPULAS -IMSAC-,CASER͏ CHUPACAY,58808845,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,JOSɠ PɒEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO MUNICIPAL DE SACAPULAS -IMSAC-,CASER CHUPACAY,58808845,JOSƓ PⱰEZ ALVARADO,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,SACAPULAS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-16-0104-46,14-026,QUICHE,SACAPULAS,"COLEGIO MIXTO DIVERSIFICADO ""INTERCULTURAL""","ALDEA R͏ BLANCO, ZONA 3",42579519,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,FRANCISCO SALVADOR RAM͒EZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,COLEGIO MIXTO DIVERSIFICADO INTERCULTURAL,"ALDEA R BLANCO, ZONA 3",42579519,FRANCISCO SALVADOR RAMEZ,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,SACAPULAS,RURAL,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-16-0105-46,14-026,QUICHE,SACAPULAS,"COLEGIO MIXTO DIVERSIFICADO ""INTERCULTURAL""","ALDEA R͏ BLANCO, ZONA 3",40852248,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,FRANCISCO SALVADOR RAM͒EZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,COLEGIO MIXTO DIVERSIFICADO INTERCULTURAL,"ALDEA R BLANCO, ZONA 3",40852248,FRANCISCO SALVADOR RAMEZ,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,SACAPULAS,RURAL,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
14-16-0107-46,14-026,QUICHE,SACAPULAS,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,ALDEA R͏ BLANCO,59296362,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,JUAN LANCERIO RAMOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA R BLANCO,59296362,JUAN LANCERIO RAMOS,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,SACAPULAS,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-16-5259-46,14-040,QUICHE,SACAPULAS,LICEO SACAPULAS,CASER͏ CHUPACAY,30166504,FERNANDO ROGELIO LOPEZ GALINDO,MAT́S HERIBERTO GӍEZ ULUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,LICEO SACAPULAS,CASER CHUPACAY,30166504,MATS HERIBERTO GӍEZ ULUN,FERNANDO ROGELIO LOPEZ GALINDO,SACAPULAS,URBANA,PRIVADO,BILINGUE,VESPERTINA,DIARIO(REGULAR)
14-16-5260-46,14-026,QUICHE,SACAPULAS,COLEGIO PRIVADO MIXTO BILINGUE TUJAAL,BARRIO SAN SEBASTIAN,40217500,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,DAVID EDUARDO GALINDO GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,COLEGIO PRIVADO MIXTO BILINGUE TUJAAL,BARRIO SAN SEBASTIAN,40217500,DAVID EDUARDO GALINDO GӍEZ,BYRON ESTUARDO SILVERIO ZAPETA REYNOZO,SACAPULAS,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-18-0004-46,14-029,QUICHE,CANILLA,CENTRO EDUCATIVO PLURICULTURAL,4TA CALLE 3-25 ZONA 4,56299833,YORJAN ALEXIS CRUZ MɎDEZ,YEISON RIGOBERTO ALONZO BLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,CENTRO EDUCATIVO PLURICULTURAL,4TA CALLE 3-25 ZONA 4,56299833,YEISON RIGOBERTO ALONZO BLANCO,YORJAN ALEXIS CRUZ MɎDEZ,CANILLA,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-18-5508-46,14-029,QUICHE,CANILLA,'INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL',"1A. AVENIDA 5-31 ZONA 3, CANILLA",49870911,YORJAN ALEXIS CRUZ MɎDEZ,NORMA LETICIA GRAVE ZAPETA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL,"1A. AVENIDA 5-31 ZONA 3, CANILLA",49870911,NORMA LETICIA GRAVE ZAPETA,YORJAN ALEXIS CRUZ MɎDEZ,CANILLA,URBANA,MUNICIPAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-19-0055-46,14-050,QUICHE,CHICAMAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU",40101472,CARLOS LEM CAC,ALBERTO XOIM CAL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU",40101472,ALBERTO XOIM CAL,CARLOS LEM CAC,CHICAMAN,RURAL,OFICIAL,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-19-0085-46,14-030,QUICHE,CHICAMAN,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN""",3A. CALLE 3-30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHE,quiche,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN,3A. CALLE 3-30 ZONA 2,58878991,WILSON SOBERANIZ SOTO,JOSE ALBERTO HERNANDEZ GAMARRO,CHICAMAN,URBANA,PRIVADO,MONOLINGUE,DOBLE,FIN DE SEMANA
14-19-0099-46,14-030,QUICHE,CHICAMAN,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN,3A.CALLE 3-30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUICHE,quiche,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN,3A.CALLE 3-30 ZONA 2,58878991,WILSON SOBERANIZ SOTO,JOSE ALBERTO HERNANDEZ GAMARRO,CHICAMAN,URBANA,PRIVADO,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA)
14-19-0101-46,14-042,QUICHE,CHICAMAN,"INSTITUTO DIVERSIFICADO DE ESTUDIOS AVANZADOS POR COOPERATIVA ""IDEACOP-PAJUIL""",ALDEA PAJUIL,30636051,OSBERTO FILADELFO RUIZ UR͚AR,MARCO TULIO ICAL JӍ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO DIVERSIFICADO DE ESTUDIOS AVANZADOS POR COOPERATIVA IDEACOP-PAJUIL,ALDEA PAJUIL,30636051,MARCO TULIO ICAL JӍ,OSBERTO FILADELFO RUIZ URAR,CHICAMAN,RURAL,COOPERATIVA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
14-19-0108-46,14-042,QUICHE,CHICAMAN,INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,"BARRIO SAN SEBASTIN, ALDEA BELEJڼ/td>",49170706,OSBERTO FILADELFO RUIZ UR͚AR,EDVIN AROLDO MORN COLORADO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEСNZA,"BARRIO SAN SEBASTIN, ALDEA BELEJڼTD",49170706,EDVIN AROLDO MORN COLORADO,OSBERTO FILADELFO RUIZ URAR,CHICAMAN,RURAL,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-19-0112-46,14-030,QUICHE,CHICAMAN,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN""",3RA. CALLE 3-30 ZONA 2,57371407,JOSE ALBERTO HERNANDEZ GAMARRO,ALEXANDER SOBERNIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE,quiche,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN,3RA. CALLE 3-30 ZONA 2,57371407,ALEXANDER SOBERNIZ SOTO,JOSE ALBERTO HERNANDEZ GAMARRO,CHICAMAN,URBANA,PRIVADO,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-19-0113-46,14-030,QUICHE,CHICAMAN,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,5A. CALLE (SALIDA A OJO DE AGUA CARRIZAL),48805993,JOSE ALBERTO HERNANDEZ GAMARRO,VICTORIA MɎDEZ ALVAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. CALLE (SALIDA A OJO DE AGUA CARRIZAL),48805993,VICTORIA MɎDEZ ALVAREZ,JOSE ALBERTO HERNANDEZ GAMARRO,CHICAMAN,URBANA,OFICIAL,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
14-19-5511-46,14-042,QUICHE,CHICAMAN,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,"3A. CALLE 3-30, ZONA 2",77633770,OSBERTO FILADELFO RUIZ UR͚AR,YACLEN SEIRIN JUREZ GAMARRO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE,quiche,INSTITUTO DIVERSIFICADO POR COOPERATIVA,"3A. CALLE 3-30, ZONA 2",77633770,YACLEN SEIRIN JUREZ GAMARRO,OSBERTO FILADELFO RUIZ URAR,CHICAMAN,URBANA,COOPERATIVA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-20-0124-46,14-054,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,JERONIMO COC JUAREZ,TEODORO RAM͒EZ VELSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE,quiche,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,TEODORO RAMEZ VELSQUEZ,JERONIMO COC JUAREZ,IXCAN,URBANA,PRIVADO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
14-20-0130-46,14-033,QUICHE,IXCAN,CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERG-IXCAN,"ZONA 1, PLAYA GRANDE",58747049,NAPOLEON FERNANDO XUC COC,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHE NORTE,quiche,CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERG-IXCAN,"ZONA 1, PLAYA GRANDE",58747049,MAURICIO YAT LUC,NAPOLEON FERNANDO XUC COC,IXCAN,URBANA,PRIVADO,BILINGUE,DOBLE,FIN DE SEMANA
14-20-0134-46,14-054,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA WATAN,ALDEA ANGENIEROS,30701241,JERONIMO COC JUAREZ,JUAN GABRIEL JUAN SILVESTRE,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHE NORTE,quiche,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA ANGENIEROS,30701241,JUAN GABRIEL JUAN SILVESTRE,JERONIMO COC JUAREZ,IXCAN,RURAL,COOPERATIVA,BILINGUE,VESPERTINA,DIARIO(REGULAR)
