CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-01-0001-42,,12-002,SAN MARCOS,SAN MARCOS,"EODP NO. 1 ""FRANCISCA SANDOVAL""",7A. AVENIDA 5-74 ZONA 2,55315928.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ROXANA ELIZABETH LӐEZ FUENTES,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0002-42,,12-002,SAN MARCOS,SAN MARCOS,EODP NO. 2 'GEORGINA RODAS DE ESCOBAR',AVE. EL REFORMADOR COLONIA JUSTO RUFINO BARRIOS ZONA 5,42914527.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,EMILIA MAXIMINA CARDONA BAUTISTA,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0003-42,,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,10A. AVENIDA 9-71 ZONA 3,77601164.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0004-42,,12-002,SAN MARCOS,SAN MARCOS,COLEGIO EVANGELICO MIXTO NAZARENO,15 AVENIDA 5-36 ZONA 5,44656690.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ENNA DEL CARMEN GIRӎ RODR͇UEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0006-42,,12-002,SAN MARCOS,SAN MARCOS,"COLEGIO ""SAN MARCOS""","6A. AVENIDA, 4-92 ZONA 2",77604147.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,SOR CAROLINA PATRICIA MART͎EZ TRUJILLO,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0007-42,,12-002,SAN MARCOS,SAN MARCOS,COLEGIO LA ASUNCIӎ,5A. CALLE FINAL 15-575 ZONA 5,77605316.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ROSALINA TEODORA BAQUIAX VSQUEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0008-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM JULIA REBECA DE CANCINOS,ALDEA LAS LAGUNAS,,AMILSA YAMILETH ESTRADA RODR͇UEZ,PRISCILIA JACKELINA MORALES PɒEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0009-42,,12-002,SAN MARCOS,SAN MARCOS,EODP,ALDEA SAN RAFAEL SOCHE,54104765.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,MILDRED LORENA BARRIOS OCHOA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0010-43,,12-002,SAN MARCOS,SAN MARCOS,EOUN TIPO FEDERACION 'DR. ULISES ROJAS BENFELL',2A. AVENIDA Y 11 CALLE ZONA 1,55596615.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,VICTOR HUGO OCHOA GLVEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0011-43,,12-002,SAN MARCOS,SAN MARCOS,EOUM DE APLICACION 'NACIONES UNIDAS',12 AVENIDA 8-48 ZONA 3,31191046.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ABIMELEC MATUSAEL LӐEZ BAUTISTA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0012-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EOUM ESTADO DE ISRAEL,ZONA 3 CANTON SAN ANTONIO,77603927.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,LISELY ANALY JUREZ MɒIDA,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0012-43,,12-002,SAN MARCOS,SAN MARCOS,EOUM ESTADO DE ISRAEL,ZONA 3 CANTON SAN ANTONIO,77603927.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,LISELY ANALY JUREZ MɒIDA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0013-43,,12-002,SAN MARCOS,SAN MARCOS,EOUM 'CARLOS CASTILLO ARMAS',"CANTON SAN FRANCISCO, ZONA 5",77603110.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ESTELA ANGELINA GARĆ MARROQUIN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0014-43,,12-002,SAN MARCOS,SAN MARCOS,EOUN NO.2 ISABEL BARRIOS Y BARRIOS,5A. CALLE 9-38 ZONA 4,37598560.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,LEODAN GLVEZ ROBLERO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0015-43,,12-002,SAN MARCOS,SAN MARCOS,"EOUV NO. 3 ""DELFINO AGUILAR""",5A. CALLE 9-56 ZONA 4,77605885.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,MASLERY MAŔ MONTERROSO MORN,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0016-43,,12-002,SAN MARCOS,SAN MARCOS,EOUV NO.1 'J. ANTONIO DE LEON BONILLA',8A. AVENIDA 4-94 ZONA 2,51297138.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ESTELA LIDIA BARTOLӎ PɒEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0017-43,,12-002,SAN MARCOS,SAN MARCOS,"COLEGIO ""SAN MARCOS""",6A. AVENIDA 4-92 ZONA 2,77604147.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,SOR CAROLINA PATRICIA MART͎EZ TRUJILLO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0018-43,,12-002,SAN MARCOS,SAN MARCOS,COLEGIO EVANGELICO MIXTO NAZARENO,15 AVENIDA 5-36 ZONA 5,45764065.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ENNA DEL CARMEN GIRӎ RODR͇UEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0019-43,,12-100,SAN MARCOS,SAN MARCOS,COLEGIO SAGRADO CORAZON,10A. AVENIDA 9-71 ZONA 3,77601164.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0021-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN RAFAEL SOCHE,31798401.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,KARINA NINETH REYES MALDONADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0022-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA BOJONAL,49017902.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,SHIRLEY JOSEFINA WUNDRAM ARGUETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0023-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA IXTAGEL,,AMILSA YAMILETH ESTRADA RODR͇UEZ,DANIEL MEFIBOSET ARREAGA RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0024-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON LOS CEREZOS ALDEA SAN ANTONIO SERCHIL,53616718.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,TORIBIO MARROQU͎ PɒEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0025-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,ALDEA CANAQUE,30479261.0,JORGE EBERTO SOLORZANO SANCHEZ,EDWARD ANTONIO SANDOVAL ALDANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0026-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON CANOA DE PIEDRA ALDEA SAN SEBASTIAN,,AMILSA YAMILETH ESTRADA RODR͇UEZ,ISRAEL GUADALUPE BARRIOS LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0027-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA LA FEDERACION,42037259.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,LUIS FELIPE VALIENTE LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0028-43,,12-002,SAN MARCOS,SAN MARCOS,EORM 'JULIA REBECA DE CANCINOS',ALDEA LAS LAGUNAS,42996142.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,PRISCILIA JACKELINA MORALES PɒEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0029-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN SEBASTIAN,,AMILSA YAMILETH ESTRADA RODR͇UEZ,ROCKSANDA JULIETA QUIROA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0030-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,ALDEA EL RINCON,30769249.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,HɃTOR GUILLERMO OCHOA GLVEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0030-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA EL RINCON,30769249.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,HɃTOR GUILLERMO OCHOA GLVEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0031-43,,12-002,SAN MARCOS,SAN MARCOS,EORM CARLOS ALFONSO BARRIOS DE LEON,ALDEA CAXAQUE,30983020.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,MARIO LINDOMAR OCHOA REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0032-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA AGUA CALIENTE,40164741.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,DELIA ESPERANZA PAZ TOBAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0033-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN ANTONIO SERCHIL,59013028.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,TEӆILO FRANCISCO GӍEZ PɒEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0034-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA EL RODEO,49798577.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,JORGE LUIS GӍEZ OROZCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0035-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SANTA LUCIA IXCAMAL,,AMILSA YAMILETH ESTRADA RODR͇UEZ,CONSUELO ARACELY D́Z IXLAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0037-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA SAN JOSE LAS ISLAS,31413164.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,WILLIAN MANFREDO DE LEӎ DE LEӎ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0038-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,ALDEA BARRANCA DE GALVEZ,30972333.0,JORGE EBERTO SOLORZANO SANCHEZ,JAQUELIN ARELY TOVAR MɒIDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0039-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,CASERIO IXQUIHUILA ALDEA LAS LAGUNAS,48413927.0,JORGE EBERTO SOLORZANO SANCHEZ,ELDER DOMINGO FUENTES LOPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0040-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,ALDEA EL RECREO,54122515.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ANA RUTH DE LEӎ LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0041-44,,12-100,SAN MARCOS,SAN MARCOS,EOPA,8A. AVENIDA 4-94 ZONA 2,53871559.0,JORGE EBERTO SOLORZANO SANCHEZ,NATIVIDAD SANDRA ROBLERO GONZLEZ,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
12-01-0042-45,,12-001,SAN MARCOS,SAN MARCOS,"INEB ""JUSTO RUFINO BARRIOS""","ALDEA CAXAQUE, SAN MARCOS",77608232.0,ENIO RELMAN MALDONADO SOLIS,ISÁS MOISɓ CASTRO CARDONA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0043-45,,12-001,SAN MARCOS,SAN MARCOS,"INSTITUTO NACIONAL EXPERIMENTAL DE EDUCACION BASICA CON ORIENTACION OCUPACIONAL ""PROFESORA MARIA CRISTINA BARRIOS""",CALZADA 25 DE ABRIL ZONA 5,77601832.0,ENIO RELMAN MALDONADO SOLIS,ANA SETH OROZCO CASTAѓN,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0045-42,,12-100,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON CHISGUACHIN ALDEA SAN SEBASTIAN,,JORGE EBERTO SOLORZANO SANCHEZ,DANIA LIBETH OCHOA Y OCHOA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0046-45,,12-001,SAN MARCOS,SAN MARCOS,IEBC INSTITUTO DE EDUCACIӎ BSICA POR COOPERATIVA,ALDEA SAN ANTONIO SERCHIL,50479131.0,ENIO RELMAN MALDONADO SOLIS,FRANKLIN ADULFO BERNARDO PɒEZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0047-45,,12-001,SAN MARCOS,SAN MARCOS,IEBC INSTITUTO DE EDUCACIӎ BSICA POR COOPERATIVA,ALDEA SAN SEBASTIAN,50582918.0,ENIO RELMAN MALDONADO SOLIS,JOSɠESTUARDO MACARIO,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0048-46,,12-001,SAN MARCOS,SAN MARCOS,"INSTITUTO NORMAL MIXTO DE OCCIDENTE ""JUSTO RUFINO BARRIOS""",10A. AVENIDA 8-27 ZONA 3,77601385.0,ENIO RELMAN MALDONADO SOLIS,NELSON DE JESړ BAUTISTA LӐEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0049-45,,12-001,SAN MARCOS,SAN MARCOS,INSTITUTO ADOLFO V. HALL DE OCCIDENTE,3A. AVENIDA 11-154 ZONA 1,44974285.0,ENIO RELMAN MALDONADO SOLIS,JOSɠJONATN MɎDEZ ACEVEDO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0049-46,,12-001,SAN MARCOS,SAN MARCOS,INSTITUTO ADOLFO V. HALL DE OCCIDENTE,3A. AVENIDA 11-154 ZONA 1,44974285.0,ENIO RELMAN MALDONADO SOLIS,JOSɠJONATN MɎDEZ ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-01-0050-45,,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO ""SAN MARCOS""",6A. AVENIDA 4-92 ZONA 2,77604147.0,HELIUV EDILZAR VASQUEZ NAVARRO,SOR CAROLINA PATRICIA MART͎EZ TRUJILLO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0050-46,,12-063,SAN MARCOS,SAN MARCOS,"COLEGIO ""SAN MARCOS""",6A. AVENIDA 4-92 ZONA 2,77604147.0,HELIUV EDILZAR VASQUEZ NAVARRO,SOR CAROLINA PATRICIA MART͎EZ TRUJILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0053-45,,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,10A. AVENIDA 9-71 ZONA 3,77601164.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0053-46,,12-100,SAN MARCOS,SAN MARCOS,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,10A. AVENIDA 9-71 ZONA 3,77601164.0,JORGE EBERTO SOLORZANO SANCHEZ,MAGNOLIA ROSALETT CIFUENTES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0055-42,,12-100,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CASERIO NAVIDAD,40994550.0,JORGE EBERTO SOLORZANO SANCHEZ,ELIDA NOHEMI JOACH͎ TEMA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0056-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,SECTOR UNO ALDEA EL BOJONAL,55145819.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,DANIEL ESAڠDE LEӎ DE LEӎ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0057-42,,12-100,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON ALDEA LA UNION SERCHIL,,JORGE EBERTO SOLORZANO SANCHEZ,BRISMA IVONNE DIAZ MERIDA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0058-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON EL ROSARIO ALDEA EL RINCON,55610275.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ALEXANDER BERNARDINO PɒEZ MAZARIEGOS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0059-42,,12-100,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON LOS PUENTES ALDEA SAN SEBASTIAN,,JORGE EBERTO SOLORZANO SANCHEZ,JOSɠESTUARDO MACARIO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0060-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON SANTO DOMINGO ALDEA LA FEDERACION,41936394.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,MENFIL ORN DE LEӎ LӐEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0061-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON LLANO DE LA GUARDIA ALDEA SAN SEBASTIAN,45297342.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ANDINA MARILIN DE LEӎ LAPARRA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0062-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CASERIO LOS AGUILON ALDEA SAN SEBASTIAN,,AMILSA YAMILETH ESTRADA RODR͇UEZ,LISANDRO FIDELINO GOD͎EZ SANTOS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0063-42,,12-002,SAN MARCOS,SAN MARCOS,EODP ANEXA A EORM,CANTON MADRE SELVA ALDEA SANTA LUCIA IXCAMAL,42285951.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,RAFAEL CHVEZ CHVEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0064-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON EL DOMINANTE ALDEA BOJONAL,,AMILSA YAMILETH ESTRADA RODR͇UEZ,MIRALIA GUADALUPE VELASQUEZ BAUTISTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0065-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON CHISGUACHIN ALDEA SAN SEBASTIAN,56216221.0,JORGE EBERTO SOLORZANO SANCHEZ,DANIA LIBETH OCHOA Y OCHOA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0066-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,"CANTON LA UNION, ALDEA SAN ANTONIO SERCHIL",,JORGE EBERTO SOLORZANO SANCHEZ,BRISMA IVONNE DIAZ MERIDA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0067-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON EL ROSARIO ALDEA EL RINCON,55610275.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,ALEXANDER BERNARDINO PɒEZ MAZARIEGOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0068-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,CASERIO NAVIDAD ALDEA LAS LAGUNAS,40994550.0,JORGE EBERTO SOLORZANO SANCHEZ,ELIDA NOHEMI JOACH͎ TEMA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0069-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON LOS PUENTES SAN SEBASTIAN,,JORGE EBERTO SOLORZANO SANCHEZ,JOSɠESTUARDO MACARIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0070-43,,12-100,SAN MARCOS,SAN MARCOS,EORM,CANTON EL MILAGRO ALDEA SERCHIL,,JORGE EBERTO SOLORZANO SANCHEZ,IRIS AMARILIS FUENTES MONTERROSO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0071-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON MADRE SELVA ALDEA SANTA LUCIA IXCAMAL,,AMILSA YAMILETH ESTRADA RODR͇UEZ,RAFAEL CHVEZ CHVEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0072-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,SECTOR UNO ALDEA EL BOJONAL,31845266.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,DANIEL ESAڠDE LEӎ DE LEӎ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0073-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CANTON SANTO DOMINGO ALDEA LA FEDERACION,41936394.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,MENFIL ORN DE LEӎ LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0074-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,"CANTON LLANO DE LA GUARDIA, ALDEA SAN SEBASTIAN",,AMILSA YAMILETH ESTRADA RODR͇UEZ,ANDINA MARILIN DE LEӎ LAPARRA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-01-0075-43,,12-002,SAN MARCOS,SAN MARCOS,EORM,CASERIO LOS AGUILON ALDEA SAN SEBASTIAN,40677374.0,AMILSA YAMILETH ESTRADA RODR͇UEZ,KARLA NATUZHA RIVERA RAM͒EZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
